股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
上证指数,000001,2024-11-22,3368.04,3267.19,3372.0,3267.19,630687790,707626460331.8,3.11,-3.06,-103.21,1.35
上证指数,000001,2024-11-25,3274.88,3263.76,3285.46,3232.92,538897390,596502088292.4,1.61,-0.1,-3.43,1.16
上证指数,000001,2024-11-26,3256.86,3259.76,3285.33,3252.87,472219304,509490596260.8,0.99,-0.12,-4.0,1.01
上证指数,000001,2024-11-27,3250.59,3309.78,3309.88,3227.36,511202303,571617596023.5,2.53,1.53,50.02,1.1
上证指数,000001,2024-11-28,3308.28,3295.7,3319.26,3290.36,511953047,558164131747.0,0.87,-0.43,-14.08,1.1
上证指数,000001,2024-11-29,3295.21,3326.46,3357.5,3293.69,580227102,663851511036.4,1.94,0.93,30.76,1.25
上证指数,000001,2024-12-02,3328.48,3363.98,3369.3,3323.01,668477762,709509517836.3,1.39,1.13,37.52,1.43
上证指数,000001,2024-12-03,3366.29,3378.81,3386.62,3348.37,663030139,683982592769.1,1.14,0.44,14.83,1.42
上证指数,000001,2024-12-04,3376.57,3364.65,3388.02,3352.94,621028862,653467546717.8,1.04,-0.42,-14.16,1.33
上证指数,000001,2024-12-05,3353.06,3368.86,3377.06,3353.06,543885746,565551128328.2,0.71,0.13,4.21,1.17
上证指数,000001,2024-12-06,3370.94,3404.08,3418.26,3364.21,698186572,685981058113.5,1.6,1.05,35.22,1.5
上证指数,000001,2024-12-09,3402.63,3402.53,3426.65,3385.96,694905205,649443191295.4,1.2,-0.05,-1.55,1.49
上证指数,000001,2024-12-10,3490.29,3456.79,3494.87,3448.35,225097418,247632207261.2,1.37,1.59,54.26,0.48
